date,close,adj_close
2018-03-09,10.56,4.281039
2018-03-12,10.56,4.281039
2018-03-13,10.54,4.27293
2018-03-14,10.53,4.268878
2018-03-15,10.53,4.268878
2018-03-16,10.53,4.268878
2018-03-19,10.51,4.260769
2018-03-20,10.5,4.256716
2018-03-21,10.5,4.256716
2018-03-22,10.48,4.248608
2018-03-23,10.46,4.240499
2018-03-26,10.47,4.244554
2018-03-27,10.48,4.248608
2018-03-28,10.46,4.240499
2018-03-29,10.47,4.319715
2018-04-02,10.46,4.315588
2018-04-03,10.47,4.319715
2018-04-04,10.47,4.319715
2018-04-05,10.49,4.327968
2018-04-06,10.49,4.327968
2018-04-09,10.49,4.327968
2018-04-10,10.49,4.327968
2018-04-11,10.49,4.327968
2018-04-12,10.5,4.332094
2018-04-13,10.5,4.332094
2018-04-16,10.51,4.336219
2018-04-17,10.53,4.344471
2018-04-18,10.52,4.340345
2018-04-19,10.51,4.336219
2018-04-20,10.51,4.336219
2018-04-23,10.5,4.332094
2018-04-24,10.5,4.332094
2018-04-25,10.5,4.332094
2018-04-26,10.49,4.327968
2018-04-27,10.48,4.32384
2018-04-30,10.47,4.319715
2018-05-01,10.47,4.319715
2018-05-02,10.47,4.319715
2018-05-03,10.47,4.319715
2018-05-04,10.47,4.319715
2018-05-07,10.47,4.319715
2018-05-08,10.46,4.315588
2018-05-09,10.46,4.315588
2018-05-10,10.47,4.319715
2018-05-11,10.47,4.319715
2018-05-14,10.47,4.319715
2018-05-15,10.46,4.315588
2018-05-16,10.47,4.319715
2018-05-17,10.48,4.32384
2018-05-18,10.46,4.315588
2018-05-21,10.45,4.311464
2018-05-22,10.46,4.315588
2018-05-23,10.46,4.315588
2018-05-24,10.46,4.315588
2018-05-25,10.45,4.311464
2018-05-29,10.42,4.299086
2018-05-30,10.39,4.286708
2018-05-31,10.39,4.286708
2018-06-01,10.38,4.282582
2018-06-04,10.4,4.290833
2018-06-05,10.41,4.29496
2018-06-06,10.41,4.29496
2018-06-07,10.41,4.29496
2018-06-08,10.4,4.290833
2018-06-11,10.4,4.290833
2018-06-12,10.4,4.290833
2018-06-13,10.39,4.286708
2018-06-14,10.38,4.282582
2018-06-15,10.38,4.282582
2018-06-18,10.38,4.282582
2018-06-19,10.36,4.27433
2018-06-20,10.36,4.27433
2018-06-21,10.35,4.270204
2018-06-22,10.35,4.270204
2018-06-25,10.34,4.26608
2018-06-26,10.33,4.261954
2018-06-27,10.32,4.257829
2018-06-28,10.3,4.249578
2018-06-29,10.28,4.318471
2018-07-02,10.26,4.31007
2018-07-03,10.26,4.31007
2018-07-05,10.28,4.318471
2018-07-06,10.29,4.322672
2018-07-09,10.3,4.326874
2018-07-10,10.34,4.343677
2018-07-11,10.32,4.335274
2018-07-12,10.32,4.335274
2018-07-13,10.33,4.339477
2018-07-16,10.33,4.339477
2018-07-17,10.33,4.339477
2018-07-18,10.37,4.356278
2018-07-19,10.38,4.360478
2018-07-20,10.38,4.360478
2018-07-23,10.38,4.360478
2018-07-24,10.39,4.36468
2018-07-25,10.39,4.36468
2018-07-26,10.38,4.360478
2018-07-27,10.39,4.36468
2018-07-30,10.38,4.360478
2018-07-31,10.4,4.36888
2018-08-01,10.39,4.36468
2018-08-02,10.39,4.36468
2018-08-03,10.4,4.36888
2018-08-06,10.4,4.36888
2018-08-07,10.4,4.36888
2018-08-08,10.41,4.373082
2018-08-09,10.4,4.36888
2018-08-10,10.39,4.36468
2018-08-13,10.37,4.356278
2018-08-14,10.37,4.356278
2018-08-15,10.37,4.356278
2018-08-16,10.38,4.360478
2018-08-17,10.39,4.36468
2018-08-20,10.39,4.36468
2018-08-21,10.39,4.36468
2018-08-22,10.39,4.36468
2018-08-23,10.39,4.36468
2018-08-24,10.39,4.36468
2018-08-27,10.4,4.36888
2018-08-28,10.39,4.36468
2018-08-29,10.38,4.360478
2018-08-30,10.36,4.352077
2018-08-31,10.39,4.36468
2018-09-04,10.37,4.356278
2018-09-05,10.38,4.360478
2018-09-06,10.38,4.360478
2018-09-07,10.36,4.352077
2018-09-10,10.35,4.347875
2018-09-11,10.36,4.352077
2018-09-12,10.37,4.356278
2018-09-13,10.37,4.356278
2018-09-14,10.36,4.352077
2018-09-17,10.38,4.360478
2018-09-18,10.4,4.36888
2018-09-19,10.42,4.377283
2018-09-20,10.42,4.377283
2018-09-21,10.43,4.381485
2018-09-24,10.43,4.381485
2018-09-25,10.43,4.381485
2018-09-26,10.41,4.373082
2018-09-27,10.42,4.377283
2018-09-28,10.43,4.460245
2018-10-01,10.43,4.460245
2018-10-02,10.44,4.46452
2018-10-03,10.45,4.468796
2018-10-04,10.45,4.468796
2018-10-05,10.44,4.46452
2018-10-08,10.45,4.468796
2018-10-09,10.43,4.460245
2018-10-10,10.41,4.451692
2018-10-11,10.4,4.447413
2018-10-12,10.4,4.447413
2018-10-15,10.41,4.451692
2018-10-16,10.43,4.460245
2018-10-17,10.44,4.46452
2018-10-18,10.44,4.46452
2018-10-19,10.43,4.460245
2018-10-22,10.41,4.451692
2018-10-23,10.41,4.451692
2018-10-24,10.42,4.455967
2018-10-25,10.4,4.447413
2018-10-26,10.37,4.434586
2018-10-29,10.36,4.430308
2018-10-30,10.35,4.426033
2018-10-31,10.34,4.421759
2018-11-01,10.35,4.426033
2018-11-02,10.36,4.430308
2018-11-05,10.35,4.426033
2018-11-06,10.35,4.426033
2018-11-07,10.35,4.426033
2018-11-08,10.35,4.426033
2018-11-09,10.33,4.417481
2018-11-12,10.32,4.413203
2018-11-13,10.33,4.417481
2018-11-14,10.34,4.421759
2018-11-15,10.32,4.413203
2018-11-16,10.33,4.417481
2018-11-19,10.3,4.404652
2018-11-20,10.2,4.361887
2018-11-21,10.21,4.366165
2018-11-23,10.2,4.361887
2018-11-26,10.19,4.357611
2018-11-27,10.17,4.349058
2018-11-28,10.18,4.353337
2018-11-29,10.19,4.357611
2018-11-30,10.17,4.349058
2018-12-03,10.14,4.336229
2018-12-04,10.1,4.319123
2018-12-06,10.08,4.31057
2018-12-07,10.09,4.314848
2018-12-10,10.06,4.30202
2018-12-11,10.05,4.297744
2018-12-12,10.05,4.297744
2018-12-13,10.06,4.30202
2018-12-14,10.06,4.30202
2018-12-17,10.05,4.297744
2018-12-18,10.04,4.293466
2018-12-19,10.01,4.280637
2018-12-20,9.99,4.272083
2018-12-21,9.98,4.267806
2018-12-24,9.98,4.267806
2018-12-26,9.68,4.264724
2018-12-27,9.69,4.26913
2018-12-28,9.71,4.27794
2018-12-31,9.72,4.365977
2019-01-02,9.72,4.365977
2019-01-03,9.74,4.374963
2019-01-04,9.75,4.379453
2019-01-07,9.77,4.388438
2019-01-08,9.77,4.388438
2019-01-09,9.79,4.397422
2019-01-10,9.81,4.406404
2019-01-11,9.82,4.410898
2019-01-14,9.81,4.406404
2019-01-15,9.81,4.406404
2019-01-16,9.83,4.415387
2019-01-17,9.82,4.410898
2019-01-18,9.83,4.415387
2019-01-22,9.82,4.410898
2019-01-23,9.83,4.415387
2019-01-24,9.83,4.415387
2019-01-25,9.85,4.424372
2019-01-28,9.83,4.415387
2019-01-29,9.82,4.410898
2019-01-30,9.84,4.419881
2019-01-31,9.86,4.428864
2019-02-01,9.86,4.428864
2019-02-04,9.86,4.428864
2019-02-05,9.87,4.433355
2019-02-06,9.87,4.433355
2019-02-07,9.87,4.433355
2019-02-08,9.87,4.433355
2019-02-11,9.87,4.433355
2019-02-12,9.88,4.437848
2019-02-13,9.87,4.433355
2019-02-14,9.87,4.433355
2019-02-15,9.86,4.428864
2019-02-19,9.88,4.437848
2019-02-20,9.88,4.437848
2019-02-21,9.89,4.44234
2019-02-22,9.89,4.44234
2019-02-25,9.91,4.451321
2019-02-26,9.92,4.455812
2019-02-27,9.93,4.460304
2019-02-28,9.94,4.464797
2019-03-01,9.93,4.460304
2019-03-04,9.93,4.460304
2019-03-05,9.93,4.460304
2019-03-06,9.93,4.460304
2019-03-07,9.92,4.455812
2019-03-08,9.91,4.451321
2019-03-11,9.92,4.455812
2019-03-12,9.92,4.455812
2019-03-13,9.93,4.460304
2019-03-14,9.95,4.46929
2019-03-15,9.95,4.46929
2019-03-18,9.95,4.46929
2019-03-19,9.95,4.46929
2019-03-20,9.95,4.46929
2019-03-21,9.93,4.460304
2019-03-22,9.92,4.455812
2019-03-25,9.91,4.451321
2019-03-26,9.9,4.446829
2019-03-27,9.91,4.451321
2019-03-28,9.93,4.460304
2019-03-29,9.94,4.544428
2019-04-01,9.95,4.548998
2019-04-02,9.95,4.548998
2019-04-03,9.98,4.562716
2019-04-04,9.97,4.558145
2019-04-05,9.98,4.562716
2019-04-08,9.98,4.562716
2019-04-09,9.99,4.567286
2019-04-10,10.0,4.571857
2019-04-11,10.02,4.581002
2019-04-12,10.02,4.581002
2019-04-15,10.01,4.576431
2019-04-16,10.02,4.581002
2019-04-17,10.03,4.585576
2019-04-18,10.02,4.581002
2019-04-22,10.0,4.571857
2019-04-23,10.02,4.581002
2019-04-24,10.01,4.576431
2019-04-25,9.98,4.562716
2019-04-26,9.97,4.558145
2019-04-29,9.96,4.553572
2019-04-30,9.97,4.558145
2019-05-01,9.96,4.553572
2019-05-02,9.96,4.553572
2019-05-03,9.96,4.553572
2019-05-06,9.97,4.558145
2019-05-07,9.96,4.553572
2019-05-08,9.95,4.548998
2019-05-09,9.94,4.544428
2019-05-10,9.95,4.548998
2019-05-13,9.94,4.544428
2019-05-14,9.95,4.548998
2019-05-15,9.95,4.548998
2019-05-16,9.95,4.548998
2019-05-17,9.94,4.544428
2019-05-20,9.95,4.548998
2019-05-21,10.0,4.571857
2019-05-22,9.98,4.562716
2019-05-23,9.96,4.553572
2019-05-24,9.97,4.558145
2019-05-28,9.98,4.562716
2019-05-29,9.97,4.558145
2019-05-30,9.99,4.567286
2019-05-31,9.96,4.553572
2019-06-03,9.96,4.553572
2019-06-04,10.01,4.576431
2019-06-05,10.03,4.585576
2019-06-06,10.02,4.581002
2019-06-07,10.03,4.585576
2019-06-10,10.04,4.590146
2019-06-11,10.05,4.594719
2019-06-12,10.06,4.599292
2019-06-13,10.06,4.599292
2019-06-14,10.05,4.594719
2019-06-17,10.05,4.594719
2019-06-18,10.06,4.599292
2019-06-19,10.1,4.617578
2019-06-20,10.11,4.62215
2019-06-21,10.09,4.613005
2019-06-24,10.1,4.617578
2019-06-25,10.1,4.617578
2019-06-26,10.08,4.608434
2019-06-27,10.08,4.608434
2019-06-28,10.09,4.695456
2019-07-01,10.1,4.700109
2019-07-02,10.1,4.700109
2019-07-03,10.1,4.700109
2019-07-05,10.11,4.704762
2019-07-08,10.09,4.695456
2019-07-09,10.07,4.686148
2019-07-10,10.09,4.695456
2019-07-11,10.08,4.690803
2019-07-12,10.08,4.690803
2019-07-15,10.07,4.686148
2019-07-16,10.07,4.686148
2019-07-17,10.06,4.681498
2019-07-18,10.07,4.686148
2019-07-19,10.07,4.686148
2019-07-22,10.06,4.681498
2019-07-23,10.07,4.686148
2019-07-24,10.07,4.686148
2019-07-25,10.07,4.686148
2019-07-26,10.07,4.686148
2019-07-29,10.05,4.676843
2019-07-30,10.04,4.672187
2019-07-31,10.03,4.667534
2019-08-01,10.03,4.667534
2019-08-02,10.0,4.653572
2019-08-05,9.95,4.630305
2019-08-06,9.95,4.630305
2019-08-07,9.91,4.611691
2019-08-08,9.92,4.616344
2019-08-09,9.9,4.607038
2019-08-12,9.83,4.574463
2019-08-13,9.83,4.574463
2019-08-14,9.77,4.546542
2019-08-15,9.77,4.546542
2019-08-16,9.78,4.551195
2019-08-19,9.78,4.551195
2019-08-20,9.78,4.551195
2019-08-21,9.79,4.555849
2019-08-22,9.81,4.565155
2019-08-23,9.79,4.555849
2019-08-26,9.79,4.555849
2019-08-27,9.77,4.546542
2019-08-28,9.76,4.541888
2019-08-29,9.76,4.541888
2019-08-30,9.76,4.541888
2019-09-03,9.74,4.532581
2019-09-04,9.77,4.546542
2019-09-05,9.79,4.555849
2019-09-06,9.79,4.555849
2019-09-09,9.81,4.565155
2019-09-10,9.81,4.565155
2019-09-11,9.83,4.574463
2019-09-12,9.84,4.579116
2019-09-13,9.84,4.579116
2019-09-16,9.85,4.58377
2019-09-17,9.83,4.574463
2019-09-18,9.82,4.569811
2019-09-19,9.81,4.565155
2019-09-20,9.83,4.574463
2019-09-23,9.82,4.569811
2019-09-24,9.84,4.579116
2019-09-25,9.81,4.565155
2019-09-26,9.81,4.565155
2019-09-27,9.81,4.565155
2019-09-30,9.81,4.661133
2019-10-01,9.81,4.661133
2019-10-02,9.8,4.656382
2019-10-03,9.8,4.656382
2019-10-04,9.8,4.656382
2019-10-07,9.78,4.646878
2019-10-08,9.78,4.646878
2019-10-09,9.78,4.646878
2019-10-10,9.81,4.661133
2019-10-11,9.83,4.670636
2019-10-14,9.82,4.665887
2019-10-15,9.83,4.670636
2019-10-16,9.83,4.670636
2019-10-17,9.85,4.680139
2019-10-18,9.85,4.680139
2019-10-21,9.85,4.680139
2019-10-22,9.85,4.680139
2019-10-23,9.85,4.680139
2019-10-24,9.85,4.680139
2019-10-25,9.84,4.675388
2019-10-28,9.82,4.665887
2019-10-29,9.82,4.665887
2019-10-30,9.83,4.670636
2019-10-31,9.82,4.665887
2019-11-01,9.83,4.670636
2019-11-04,9.86,4.68489
2019-11-05,9.87,4.689643
2019-11-06,9.87,4.689643
2019-11-07,9.87,4.689643
2019-11-08,9.86,4.68489
2019-11-11,9.87,4.689643
2019-11-12,9.86,4.68489
2019-11-13,9.84,4.675388
2019-11-14,9.83,4.670636
2019-11-15,9.83,4.670636
2019-11-18,9.83,4.670636
2019-11-19,9.81,4.661133
2019-11-20,9.8,4.656382
2019-11-21,9.8,4.656382
2019-11-22,9.81,4.661133
2019-11-25,9.82,4.665887
2019-11-26,9.81,4.661133
2019-11-27,9.81,4.661133
2019-11-29,9.81,4.661133
2019-12-02,9.82,4.665887
2019-12-03,9.82,4.665887
2019-12-04,9.83,4.670636
2019-12-05,9.85,4.680139
2019-12-06,9.85,4.680139
2019-12-09,9.87,4.689643
2019-12-10,9.87,4.689643
2019-12-11,9.88,4.694394
2019-12-12,9.89,4.699147
2019-12-13,9.92,4.7134
2019-12-16,9.92,4.7134
2019-12-17,9.95,4.727654
2019-12-18,9.94,4.722903
2019-12-19,9.96,4.732405
2019-12-20,9.96,4.732405
2019-12-23,9.97,4.737157
2019-12-24,9.98,4.74191
2019-12-26,9.77,4.740453
2019-12-27,9.77,4.740453
2019-12-30,9.78,4.745306
2019-12-31,9.75,4.830016
2020-01-02,9.76,4.834969
2020-01-03,9.76,4.834969
2020-01-06,9.76,4.834969
2020-01-07,9.76,4.834969
2020-01-08,9.77,4.839923
2020-01-09,9.77,4.839923
2020-01-10,9.78,4.844878
2020-01-13,9.78,4.844878
2020-01-14,9.79,4.849833
2020-01-15,9.79,4.849833
