date,close,adj_close
2017-07-11,24.959999,13.674681
2017-07-12,24.959999,13.674681
2017-07-13,24.959999,13.674681
2017-07-14,24.969999,13.680156
2017-07-17,24.98,13.685636
2017-07-18,24.98,13.685636
2017-07-19,24.98,13.685636
2017-07-20,25.0,13.696599
2017-07-21,24.99,13.691106
2017-07-24,24.99,13.691106
2017-07-25,24.99,13.691106
2017-07-26,24.99,13.691106
2017-07-27,24.99,13.693296
2017-07-28,24.99,13.693296
2017-07-31,25.0,13.740573
2017-08-01,25.0,13.740573
2017-08-02,25.01,13.746073
2017-08-03,25.030001,13.757064
2017-08-04,25.0,13.740573
2017-08-07,25.0,13.740573
2017-08-08,24.99,13.73507
2017-08-09,24.98,13.729582
2017-08-10,24.969999,13.724084
2017-08-11,24.959999,13.71859
2017-08-14,24.959999,13.71859
2017-08-15,24.940001,13.707596
2017-08-16,24.93,13.702098
2017-08-17,25.01,13.746073
2017-08-18,24.99,13.73507
2017-08-21,24.98,13.729582
2017-08-22,25.0,13.740573
2017-08-23,24.99,13.73507
2017-08-24,25.0,13.740573
2017-08-25,24.99,13.73507
2017-08-28,24.99,13.73507
2017-08-29,24.99,13.73507
2017-08-30,25.0,13.740573
2017-08-31,24.98,13.794691
2017-09-01,24.969999,13.789165
2017-09-05,24.969999,13.789165
2017-09-06,24.98,13.794691
2017-09-07,24.98,13.794691
2017-09-08,24.98,13.794691
2017-09-11,24.98,13.794691
2017-09-12,24.969999,13.789165
2017-09-13,24.98,13.794691
2017-09-14,24.99,13.800205
2017-09-15,24.99,13.800205
2017-09-18,24.99,13.800205
2017-09-19,25.0,13.805737
2017-09-20,25.01,13.811263
2017-09-21,25.02,13.816782
2017-09-22,25.040001,13.827831
2017-09-25,25.059999,13.838867
2017-09-26,25.040001,13.827831
2017-09-27,25.049999,13.83335
2017-09-28,25.059999,13.838867
2017-09-29,25.049999,13.897121
2017-10-02,25.059999,13.902668
2017-10-03,25.08,13.913774
2017-10-04,25.059999,13.902668
2017-10-05,25.08,13.913774
2017-10-06,25.08,13.913774
2017-10-09,25.08,13.913774
2017-10-10,25.09,13.919314
2017-10-11,25.1,13.924867
2017-10-12,25.09,13.919314
2017-10-13,25.09,13.919314
2017-10-16,25.09,13.919314
2017-10-17,25.110001,13.930405
2017-10-18,25.120001,13.935955
2017-10-19,25.120001,13.935955
2017-10-20,25.120001,13.935955
2017-10-23,25.110001,13.930405
2017-10-24,25.120001,13.935955
2017-10-25,25.120001,13.935955
2017-10-26,25.120001,13.935955
2017-10-27,25.139999,13.947051
2017-10-30,25.139999,13.947051
2017-10-31,25.25,14.07414
2017-11-01,25.25,14.07414
2017-11-02,25.23,14.062986
2017-11-03,25.25,14.07414
2017-11-06,25.24,14.068564
2017-11-07,25.24,14.068564
2017-11-08,25.219999,14.057415
2017-11-09,25.190001,14.040697
2017-11-10,25.190001,14.040697
2017-11-13,25.190001,14.040697
2017-11-14,25.17,14.029548
2017-11-15,25.15,14.018402
2017-11-16,25.200001,14.046257
2017-11-17,25.200001,14.046257
2017-11-20,25.190001,14.040697
2017-11-21,25.209999,14.051842
2017-11-22,25.219999,14.057415
2017-11-24,25.209999,14.051842
2017-11-27,25.23,14.062986
2017-11-28,25.23,14.062986
2017-11-29,25.23,14.062986
2017-11-30,25.24,14.132417
2017-12-01,25.24,14.132417
2017-12-04,25.25,14.138017
2017-12-05,25.25,14.138017
2017-12-06,25.24,14.132417
2017-12-07,25.24,14.132417
2017-12-08,25.25,14.138017
2017-12-11,25.24,14.132417
2017-12-12,25.25,14.138017
2017-12-13,25.25,14.138017
2017-12-14,25.24,14.132417
2017-12-15,25.23,14.126818
2017-12-18,25.25,14.138017
2017-12-19,25.25,14.138017
2017-12-20,25.25,14.138017
2017-12-21,25.24,14.132417
2017-12-22,25.24,14.132417
2017-12-26,25.25,14.138017
2017-12-27,25.26,14.14362
2017-12-28,25.280001,14.15481
2017-12-29,25.280001,14.221192
2018-01-02,25.34,14.254948
2018-01-03,25.389999,14.283075
2018-01-04,25.42,14.299952
2018-01-05,25.42,14.299952
2018-01-08,25.440001,14.311205
2018-01-09,25.43,14.305576
2018-01-10,25.4,14.288705
2018-01-11,25.42,14.299952
2018-01-12,25.42,14.299952
2018-01-16,25.42,14.299952
2018-01-17,25.42,14.299952
2018-01-18,25.440001,14.311205
2018-01-19,25.43,14.305576
2018-01-22,25.43,14.305576
2018-01-23,25.440001,14.311205
2018-01-24,25.440001,14.311205
2018-01-25,25.450001,14.31683
2018-01-26,25.440001,14.311205
2018-01-29,25.459999,14.322452
2018-01-30,25.440001,14.311205
2018-01-31,25.450001,14.383547
2018-02-01,25.450001,14.383547
2018-02-02,25.43,14.372241
2018-02-05,25.4,14.355291
2018-02-06,25.389999,14.349635
2018-02-07,25.42,14.366586
2018-02-08,25.389999,14.349635
2018-02-09,25.34,14.321376
2018-02-12,25.360001,14.33268
2018-02-13,25.33,14.315728
2018-02-14,25.33,14.315728
2018-02-15,25.370001,14.338335
2018-02-16,25.379999,14.343985
2018-02-20,25.379999,14.343985
2018-02-21,25.389999,14.349635
2018-02-22,25.379999,14.343985
2018-02-23,25.370001,14.338335
2018-02-26,25.389999,14.349635
2018-02-27,25.379999,14.343985
2018-02-28,25.389999,14.410391
2018-03-01,25.370001,14.399039
2018-03-02,25.370001,14.399039
2018-03-05,25.379999,14.404715
2018-03-06,25.4,14.416062
2018-03-07,25.389999,14.410391
2018-03-08,25.49,14.467141
2018-03-09,25.42,14.427415
2018-03-12,25.42,14.427415
2018-03-13,25.42,14.427415
2018-03-14,25.4,14.416062
2018-03-15,25.42,14.427415
2018-03-16,25.41,14.421739
2018-03-19,25.4,14.416062
2018-03-20,25.4,14.416062
